"Address","Content","Status Code","Status","Crawl Depth","Inlinks"
"https://www.drupal.org/try-drupal","text/html","403","Forbidden","2","0"
"https://www.googletagmanager.com/ns.html?id=GTM-NRZD3SX","text/html; charset=UTF-8","404","Not Found","2","0"
"https://events.drupal.org/minneapolis2020","text/html","403","Forbidden","2","0"
"https://www.acquia.com/drupal-8?cid=701a0000002BR1fAAG&ct=online-advertising&ls=drupalcom&lls=pro_us_drupalcom_d8_ola_q32015","text/html; charset=UTF-8","301","Moved Permanently","2","0"
"https://secure1.inmotionhosting.com/cgi-bin/gby/clickthru.cgi?id=drupalad","text/html","301","Moved Permanently","2","0"
"https://www.acquia.com/about-us/legal/privacy-policy","text/html; charset=UTF-8","200","OK","2","0"
"https://www.drupal.org/","text/html","403","Forbidden","3","0"
"https://www.siteground.com/drupal-hosting.htm?afcode=3e7fd525d5a05974a13270ee41421eed","text/html; charset=utf-8","200","OK","2","0"
"https://www.pfizer.com/","text/html; charset=UTF-8","200","OK","3","0"
"https://www.acquia.com/drupal?cid=701a0000002BR1fAAG&ct=online-advertising&lls=pro_us_drupalcom_d8_ola_q32015&ls=drupalcom","text/html; charset=UTF-8","200","OK","3","0"
"https://dri.es/","text/html; charset=UTF-8","200","OK","3","0"
"https://www.drupal.org/drupal-services","text/html","403","Forbidden","3","0"
"https://www.grammy.com/","text/html; charset=utf-8","200","OK","3","0"
"http://backbonejs.org/","text/html","301","Moved Permanently","3","0"
"https://angularjs.org/","text/html; charset=utf-8","200","OK","3","0"
"https://www.acquia.com/products-services/decoupled","text/html; charset=UTF-8","301","Moved Permanently","3","0"
"https://www.nbc.com/","text/html; charset=utf-8","200","OK","3","0"
"https://dri.es/contact","text/html; charset=UTF-8","200","OK","4","0"
"https://drupal.org/trademark","text/html","403","Forbidden","4","0"
"https://drupal.org/node/9068","text/html","403","Forbidden","4","0"
"https://drupal.org/node/218094","text/html","403","Forbidden","4","0"
"https://association.drupal.org/","text/html","403","Forbidden","4","0"
