"Address","Occurrences","Title 1","Title 1 Length","Title 1 Pixel Width","Indexability","Indexability Status"
"https://www.rcmp-grc.gc.ca/nddb-bndg/faq-fra.htm","1","Foire aux questions - Gendarmerie royale du Canada","50","465","Indexable",""
"https://www.rcmp-grc.gc.ca/ts-sr/id-cfa-eng.htm","1","Impaired Driving - Royal Canadian Mounted Police","48","440","Indexable",""
"https://www.rcmp-grc.gc.ca/ab/community-communaute/ts-sr/id-cfa-eng.htm","1","Impaired Driving - Royal Canadian Mounted Police","48","440","Indexable",""
"https://www.rcmp-grc.gc.ca/ab/community-communaute/serious-grave-fra.htm","1","Violence familiale - Gendarmerie royale du Canada","49","446","Indexable",""
"https://www.rcmp-grc.gc.ca/cycp-cpcj/violence/fv-vf/lp-pl/images/intro-fra.htm","1","Violence familiale - Gendarmerie royale du Canada","49","446","Indexable",""
"https://www.rcmp-grc.gc.ca/depot/visitors-visiteurs/parades-fra.htm","1","Cette page a été déplacée - Gendarmerie royale du Canada","56","530","Non-Indexable","Redirected"
"https://www.rcmp-grc.gc.ca/depot/visitors-visiteurs/sunset-crepuscule-fra.htm","1","Cette page a été déplacée - Gendarmerie royale du Canada","56","530","Non-Indexable","Redirected"
"https://www.rcmp-grc.gc.ca/cycp-cpcj/violence/dv-vf/index-eng.htm","1","Dating Violence - Royal Canadian Mounted Police","47","434","Indexable",""
"https://www.rcmp-grc.gc.ca/cycp-cpcj/violence/dv-vf/lp-pl/images/intro-eng.htm","1","Dating Violence - Royal Canadian Mounted Police","47","434","Indexable",""
"https://www.rcmp-grc.gc.ca/physec-secmat/cont/index-eng.htm","1","Contact us - Royal Canadian Mounted Police","42","392","Indexable",""
"https://www.rcmp-grc.gc.ca/ab/data-and-innovation-donnees-et-innovation/2-wood-buffalo-mun-fra.htm","1","Donn�es du deuxi�me trimestre - d�tachement rural de la GRC de Wood Buffalo - Gendarmerie royale du Canada","106","1013","Indexable",""
"https://www.rcmp-grc.gc.ca/ab/data-and-innovation-donnees-et-innovation/2-wood-buffalo-rural-fra.htm","1","Donn�es du deuxi�me trimestre - d�tachement rural de la GRC de Wood Buffalo - Gendarmerie royale du Canada","106","1013","Indexable",""
"https://www.rcmp-grc.gc.ca/depot/visitors-visiteurs/memorial-service-commemoratif-eng.htm","1","This page has moved - Royal Canadian Mounted Police","51","485","Non-Indexable","Redirected"
"https://www.rcmp-grc.gc.ca/depot/visitors-visiteurs/sunset-crepuscule-eng.htm","1","This page has moved - Royal Canadian Mounted Police","51","485","Non-Indexable","Redirected"
"https://www.rcmp-grc.gc.ca/depot/visitors-visiteurs/parades-eng.htm","1","This page has moved - Royal Canadian Mounted Police","51","485","Non-Indexable","Redirected"
"https://www.rcmp-grc.gc.ca/cycp-cpcj/violence/fv-vf/index-eng.htm","1","Family Violence - Royal Canadian Mounted Police","47","435","Indexable",""
"https://www.rcmp-grc.gc.ca/cycp-cpcj/violence/fv-vf/lp-pl/images/intro-eng.htm","1","Family Violence - Royal Canadian Mounted Police","47","435","Indexable",""
"https://www.rcmp-grc.gc.ca/ab/data-and-innovation-donnees-et-innovation/2-mclennan-rural-fra.htm","1","Donn�es du deuxi�me trimestre - d�tachement rural de la GRC de Mclennan - Gendarmerie royale du Canada","102","977","Indexable",""
"https://www.rcmp-grc.gc.ca/ab/data-and-innovation-donnees-et-innovation/3-mclennan-rural-fra.htm","1","Donn�es du deuxi�me trimestre - d�tachement rural de la GRC de Mclennan - Gendarmerie royale du Canada","102","977","Indexable",""
"https://www.rcmp-grc.gc.ca/ab/data-and-innovation-donnees-et-innovation/4-faust-rural-fra.htm","1","Donn�es du troisi�me trimestre - d�tachement rural de la GRC de Faust - Gendarmerie royale du Canada","100","940","Indexable",""
"https://www.rcmp-grc.gc.ca/ab/data-and-innovation-donnees-et-innovation/3-faust-rural-fra.htm","1","Donn�es du troisi�me trimestre - d�tachement rural de la GRC de Faust - Gendarmerie royale du Canada","100","940","Indexable",""
"https://www.rcmp-grc.gc.ca/ab/community-communaute/historical-homicide-groupe-non-resolues/victoria-crow-shoe-fra.htm","1","Groupe non resolues : Dossier de la GRC - Gendarmerie royale du Canada","70","662","Indexable",""
"https://www.rcmp-grc.gc.ca/ab/community-communaute/historical-homicide-groupe-non-resolues/amber-tuccaro-fra.htm","1","Groupe non resolues : Dossier de la GRC - Gendarmerie royale du Canada","70","662","Indexable",""
"https://www.rcmp-grc.gc.ca/ab/community-communaute/historical-homicide-groupe-non-resolues/index-eng.htm","1","Historical Homicide Files - Royal Canadian Mounted Police","57","511","Indexable",""
"https://www.rcmp-grc.gc.ca/ab/community-communaute/historical-homicide-groupe-non-resolues/amber-tuccaro-eng.htm","1","Historical Homicide Files - Royal Canadian Mounted Police","57","511","Indexable",""
"https://www.rcmp-grc.gc.ca/ab/community-communaute/historical-homicide-groupe-non-resolues/victoria-crow-shoe-eng.htm","1","Historical Homicide Files - Royal Canadian Mounted Police","57","511","Indexable",""
"https://www.rcmp-grc.gc.ca/cycp-cpcj/","1","Royal Canadian Mounted Police - Welcome | Gendarmerie royale du Canada - Bienvenue","82","782","Indexable",""
"https://www.rcmp-grc.gc.ca/ab/index.htm","1","Royal Canadian Mounted Police - Welcome | Gendarmerie royale du Canada - Bienvenue","82","782","Indexable",""
"https://www.rcmp-grc.gc.ca/ab/","1","Royal Canadian Mounted Police - Welcome | Gendarmerie royale du Canada - Bienvenue","82","782","Indexable",""
