"Address","Content","Status Code","Status","Indexability","Indexability Status","Title 1","Title 1 Length","Title 1 Pixel Width","Meta Description 1","Meta Description 1 Length","Meta Description 1 Pixel Width","Meta Keyword 1","Meta Keywords 1 Length","Meta Keyword 2","Meta Keywords 2 Length","H1-1","H1-1 length","H1-2","H1-2 length","H2-1","H2-1 length","H2-2","H2-2 length","Meta Robots 1","X-Robots-Tag 1","Meta Refresh 1","Canonical Link Element 1","rel=""next"" 1","rel=""prev"" 1","HTTP rel=""next"" 1","HTTP rel=""prev"" 1","Size (bytes)","Word Count","Text Ratio","Crawl Depth","Link Score","Inlinks","Unique Inlinks","% of Total","Outlinks","Unique Outlinks","External Outlinks","Unique External Outlinks","Hash","Response Time","Last Modified","Redirect URL","Redirect Type","URL Encoded Address"
"https://www.rcmp-grc.gc.ca/depot/pdstc-cdcp/index-eng.htm","","0","Connection Timeout","Non-Indexable","No Response","","0","0","","0","0","","0","","0","","0","","0","","0","","0","","","","","","","","","0","0","0.0","2","1","10","9","0.46","0","0","","","","","","","","https://www.rcmp-grc.gc.ca/depot/pdstc-cdcp/index-eng.htm"
"https://www.rcmp-grc.gc.ca/sps/index-eng.htm","","0","Connection Timeout","Non-Indexable","No Response","","0","0","","0","0","","0","","0","","0","","0","","0","","0","","","","","","","","","0","0","0.0","2","1","6","4","0.2","0","0","","","","","","","","https://www.rcmp-grc.gc.ca/sps/index-eng.htm"
"https://www.rcmp-grc.gc.ca/en/memoriam","","0","Connection Timeout","Non-Indexable","No Response","","0","0","","0","0","","0","","0","","0","","0","","0","","0","","","","","","","","","0","0","0.0","2","1","5","3","0.15","0","0","","","","","","","","https://www.rcmp-grc.gc.ca/en/memoriam"
"https://www.rcmp-grc.gc.ca/en/international-policing","","0","Connection Timeout","Non-Indexable","No Response","","0","0","","0","0","","0","","0","","0","","0","","0","","0","","","","","","","","","0","0","0.0","2","1","3","3","0.15","0","0","","","","","","","","https://www.rcmp-grc.gc.ca/en/international-policing"
"https://www.rcmp-grc.gc.ca/aboriginal-autochtone/resident-schools-pensionnats-eng.htm","","0","Connection Timeout","Non-Indexable","No Response","","0","0","","0","0","","0","","0","","0","","0","","0","","0","","","","","","","","","0","0","0.0","2","1","6","6","0.31","0","0","","","","","","","","https://www.rcmp-grc.gc.ca/aboriginal-autochtone/resident-schools-pensionnats-eng.htm"
"https://www.rcmp-grc.gc.ca/ci-rc/index-eng.htm","","0","Connection Timeout","Non-Indexable","No Response","","0","0","","0","0","","0","","0","","0","","0","","0","","0","","","","","","","","","0","0","0.0","2","1","1","1","0.05","0","0","","","","","","","","https://www.rcmp-grc.gc.ca/ci-rc/index-eng.htm"
"https://www.rcmp-grc.gc.ca/cycp-cpcj/bull-inti/index-eng.htm","","0","Connection Timeout","Non-Indexable","No Response","","0","0","","0","0","","0","","0","","0","","0","","0","","0","","","","","","","","","0","0","0.0","2","2","60","56","2.85","0","0","","","","","","","","https://www.rcmp-grc.gc.ca/cycp-cpcj/bull-inti/index-eng.htm"
"https://www.rcmp-grc.gc.ca/en/rcmp-executive","","0","Connection Timeout","Non-Indexable","No Response","","0","0","","0","0","","0","","0","","0","","0","","0","","0","","","","","","","","","0","0","0.0","2","3","5","3","0.15","0","0","","","","","","","","https://www.rcmp-grc.gc.ca/en/rcmp-executive"
"https://www.rcmp-grc.gc.ca/ibet-eipf/shiprider-eng.htm","","0","Connection Timeout","Non-Indexable","No Response","","0","0","","0","0","","0","","0","","0","","0","","0","","0","","","","","","","","","0","0","0.0","2","1","1","1","0.05","0","0","","","","","","","","https://www.rcmp-grc.gc.ca/ibet-eipf/shiprider-eng.htm"
"https://www.rcmp-grc.gc.ca/en/news/2020/rcmp-national-statement","text/html; charset=utf-8","200","OK","Indexable","","RCMP National Statement | Royal Canadian Mounted Police","55","527","","0","0","","0","","0","RCMP National Statement","23","","0","Language selection","18","Search and menus","16","","","","","","","","","13819","378","17.13479","2","1","6","3","0.15","19","14","","","79a58c3794688a6fb374457e32b8e70c","6.077","","","","https://www.rcmp-grc.gc.ca/en/news/2020/rcmp-national-statement"
"https://www.rcmp-grc.gc.ca/ctb-fc/index-eng.htm","","0","Connection Timeout","Non-Indexable","No Response","","0","0","","0","0","","0","","0","","0","","0","","0","","0","","","","","","","","","0","0","0.0","2","1","2","1","0.05","0","0","","","","","","","","https://www.rcmp-grc.gc.ca/ctb-fc/index-eng.htm"
"https://www.rcmp-grc.gc.ca/bi-if/index-eng.htm","","0","Connection Timeout","Non-Indexable","No Response","","0","0","","0","0","","0","","0","","0","","0","","0","","0","","","","","","","","","0","0","0.0","2","1","4","3","0.15","0","0","","","","","","","","https://www.rcmp-grc.gc.ca/bi-if/index-eng.htm"
"https://www.rcmp-grc.gc.ca/prior/index-eng.htm","","0","Connection Timeout","Non-Indexable","No Response","","0","0","","0","0","","0","","0","","0","","0","","0","","0","","","","","","","","","0","0","0.0","2","3","20","8","0.41","0","0","","","","","","","","https://www.rcmp-grc.gc.ca/prior/index-eng.htm"
"https://www.rcmp-grc.gc.ca/fio-ofi/organi-crime-eng.htm","","0","Connection Timeout","Non-Indexable","No Response","","0","0","","0","0","","0","","0","","0","","0","","0","","0","","","","","","","","","0","0","0.0","2","1","1","1","0.05","0","0","","","","","","","","https://www.rcmp-grc.gc.ca/fio-ofi/organi-crime-eng.htm"
"https://www.rcmp-grc.gc.ca/en/gender-based-violence","","0","Connection Timeout","Non-Indexable","No Response","","0","0","","0","0","","0","","0","","0","","0","","0","","0","","","","","","","","","0","0","0.0","2","1","4","3","0.15","0","0","","","","","","","","https://www.rcmp-grc.gc.ca/en/gender-based-violence"
"https://www.rcmp-grc.gc.ca/en/gender-based-analysis-gba","","0","Connection Timeout","Non-Indexable","No Response","","0","0","","0","0","","0","","0","","0","","0","","0","","0","","","","","","","","","0","0","0.0","2","1","1","1","0.05","0","0","","","","","","","","https://www.rcmp-grc.gc.ca/en/gender-based-analysis-gba"
"https://www.rcmp-grc.gc.ca/secur/insets-eisn-eng.htm","","0","Connection Timeout","Non-Indexable","No Response","","0","0","","0","0","","0","","0","","0","","0","","0","","0","","","","","","","","","0","0","0.0","2","1","1","1","0.05","0","0","","","","","","","","https://www.rcmp-grc.gc.ca/secur/insets-eisn-eng.htm"
"https://www.rcmp-grc.gc.ca/fep-pelf/index-eng.htm","","0","Connection Timeout","Non-Indexable","No Response","","0","0","","0","0","","0","","0","","0","","0","","0","","0","","","","","","","","","0","0","0.0","2","1","3","1","0.05","0","0","","","","","","","","https://www.rcmp-grc.gc.ca/fep-pelf/index-eng.htm"
"https://www.rcmp-grc.gc.ca/poc-pdc/index-eng.htm","","0","Connection Timeout","Non-Indexable","No Response","","0","0","","0","0","","0","","0","","0","","0","","0","","0","","","","","","","","","0","0","0.0","2","1","2","2","0.1","0","0","","","","","","","","https://www.rcmp-grc.gc.ca/poc-pdc/index-eng.htm"
"https://www.rcmp-grc.gc.ca/en/rcmp-volunteer-programs","","0","Connection Timeout","Non-Indexable","No Response","","0","0","","0","0","","0","","0","","0","","0","","0","","0","","","","","","","","","0","0","0.0","2","1","1","1","0.05","0","0","","","","","","","","https://www.rcmp-grc.gc.ca/en/rcmp-volunteer-programs"
"https://www.rcmp-grc.gc.ca/imm-passp/index-eng.htm","","0","Connection Timeout","Non-Indexable","No Response","","0","0","","0","0","","0","","0","","0","","0","","0","","0","","","","","","","","","0","0","0.0","2","1","3","1","0.05","0","0","","","","","","","","https://www.rcmp-grc.gc.ca/imm-passp/index-eng.htm"
"https://www.rcmp-grc.gc.ca/soc-cgco/index-eng.htm","","0","Connection Timeout","Non-Indexable","No Response","","0","0","","0","0","","0","","0","","0","","0","","0","","0","","","","","","","","","0","0","0.0","2","1","7","5","0.25","0","0","","","","","","","","https://www.rcmp-grc.gc.ca/soc-cgco/index-eng.htm"
"https://www.rcmp-grc.gc.ca/en/violent-crime-linkage-analysis-system","","0","Connection Timeout","Non-Indexable","No Response","","0","0","","0","0","","0","","0","","0","","0","","0","","0","","","","","","","","","0","0","0.0","2","1","2","2","0.1","0","0","","","","","","","","https://www.rcmp-grc.gc.ca/en/violent-crime-linkage-analysis-system"
"https://www.rcmp-grc.gc.ca/en/before-you-apply","","0","Connection Timeout","Non-Indexable","No Response","","0","0","","0","0","","0","","0","","0","","0","","0","","0","","","","","","","","","0","0","0.0","2","1","4","2","0.1","0","0","","","","","","","","https://www.rcmp-grc.gc.ca/en/before-you-apply"
"https://www.rcmp-grc.gc.ca/poc-pdc/pro-crim-eng.htm","","0","Connection Timeout","Non-Indexable","No Response","","0","0","","0","0","","0","","0","","0","","0","","0","","0","","","","","","","","","0","0","0.0","2","1","3","2","0.1","0","0","","","","","","","","https://www.rcmp-grc.gc.ca/poc-pdc/pro-crim-eng.htm"
"https://www.rcmp-grc.gc.ca/en/fentanyl-seized-2016","text/html; charset=utf-8","200","OK","Indexable","","Fentanyl seized in 2016 | Royal Canadian Mounted Police","55","503","","0","0","","0","","0","Fentanyl seized in 2016","23","","0","Language selection","18","Search and menus","16","","","","","","","","","15571","458","19.834286","2","1","6","3","0.15","25","21","","","5474b5a77172fd396aad0e4a7314ead8","6.704","","","","https://www.rcmp-grc.gc.ca/en/fentanyl-seized-2016"
"http://www.rcmp-grc.gc.ca/en/news?div[]=1889","","307","HSTS Policy","Non-Indexable","Redirected","","0","0","","0","0","","0","","0","","0","","0","","0","","0","","","","","","","","","0","0","0.0","3","","0","0","0.0","0","0","","","","","","https://www.rcmp-grc.gc.ca/en/news?div[]=1889","HSTS Redirect","http://www.rcmp-grc.gc.ca/en/news?div[]=1889"
"https://www.rcmp-grc.gc.ca/detach/en/find/NT","text/html; charset=utf-8","200","OK","Indexable","","Find a detachment - Northwest Territories","41","366","","0","0","","0","","0","Find a detachment - Northwest Territories","41","","0","Language selection","18","Search and menus","16","","","","","","","","","17623","333","11.990693","2","1","13","9","0.46","54","49","","","467cda7b9a7945f09fab77ea169d3ee8","6.277","","","","https://www.rcmp-grc.gc.ca/detach/en/find/NT"
"https://www.rcmp-grc.gc.ca/en/gazette/just-the-facts-missing-and-abducted-children","text/html; charset=utf-8","200","OK","Indexable","","Just the Facts — Missing and abducted children | Royal Canadian Mounted Police","78","717","","0","0","","0","","0","Just the Facts — Missing and abducted children","46","","0","Language selection","18","Search and menus","16","","","","","","","","","18089","771","26.435448","2","1","8","3","0.15","23","17","","","9a8110fc2ac9a6a5fe25ed9cd77b75f5","6.926","","","","https://www.rcmp-grc.gc.ca/en/gazette/just-the-facts-missing-and-abducted-children"
"https://www.rcmp-grc.gc.ca/en/tipstaff","","0","Connection Timeout","Non-Indexable","No Response","","0","0","","0","0","","0","","0","","0","","0","","0","","0","","","","","","","","","0","0","0.0","2","1","5","5","0.25","0","0","","","","","","","","https://www.rcmp-grc.gc.ca/en/tipstaff"
"https://www.rcmp-grc.gc.ca/cont/faq-comp-plainte-eng.htm","","0","Connection Timeout","Non-Indexable","No Response","","0","0","","0","0","","0","","0","","0","","0","","0","","0","","","","","","","","","0","0","0.0","2","2","7","6","0.31","0","0","","","","","","","","https://www.rcmp-grc.gc.ca/cont/faq-comp-plainte-eng.htm"
"https://www.rcmp-grc.gc.ca/fsis-ssji/fis-sij/ifis-siij-eng.htm","","0","Connection Timeout","Non-Indexable","No Response","","0","0","","0","0","","0","","0","","0","","0","","0","","0","","","","","","","","","0","0","0.0","2","1","6","6","0.31","0","0","","","","","","","","https://www.rcmp-grc.gc.ca/fsis-ssji/fis-sij/ifis-siij-eng.htm"
"https://www.rcmp-grc.gc.ca/to-ot/tis-set/index-eng.htm","","0","Connection Timeout","Non-Indexable","No Response","","0","0","","0","0","","0","","0","","0","","0","","0","","0","","","","","","","","","0","0","0.0","2","1","8","7","0.36","0","0","","","","","","","","https://www.rcmp-grc.gc.ca/to-ot/tis-set/index-eng.htm"
"https://www.rcmp-grc.gc.ca/en/troop-17-scholarship","","0","Connection Timeout","Non-Indexable","No Response","","0","0","","0","0","","0","","0","","0","","0","","0","","0","","","","","","","","","0","0","0.0","2","1","2","2","0.1","0","0","","","","","","","","https://www.rcmp-grc.gc.ca/en/troop-17-scholarship"
"https://www.rcmp-grc.gc.ca/en/securus/home","","0","Connection Timeout","Non-Indexable","No Response","","0","0","","0","0","","0","","0","","0","","0","","0","","0","","","","","","","","","0","0","0.0","2","1","1","1","0.05","0","0","","","","","","","","https://www.rcmp-grc.gc.ca/en/securus/home"
"https://www.rcmp-grc.gc.ca/en/nc3","","0","Connection Timeout","Non-Indexable","No Response","","0","0","","0","0","","0","","0","","0","","0","","0","","0","","","","","","","","","0","0","0.0","2","1","2","1","0.05","0","0","","","","","","","","https://www.rcmp-grc.gc.ca/en/nc3"
"https://www.rcmp-grc.gc.ca/en/gender-and-respect-the-rcmp-action-plan","","0","Connection Timeout","Non-Indexable","No Response","","0","0","","0","0","","0","","0","","0","","0","","0","","0","","","","","","","","","0","0","0.0","2","1","2","2","0.1","0","0","","","","","","","","https://www.rcmp-grc.gc.ca/en/gender-and-respect-the-rcmp-action-plan"
"https://www.rcmp-grc.gc.ca/ccaps-spcca/vic-eng.htm","","0","Connection Timeout","Non-Indexable","No Response","","0","0","","0","0","","0","","0","","0","","0","","0","","0","","","","","","","","","0","0","0.0","2","1","6","5","0.25","0","0","","","","","","","","https://www.rcmp-grc.gc.ca/ccaps-spcca/vic-eng.htm"
"https://www.rcmp-grc.gc.ca/ccb-sddc/bank-fail-eng.htm","","0","Connection Timeout","Non-Indexable","No Response","","0","0","","0","0","","0","","0","","0","","0","","0","","0","","","","","","","","","0","0","0.0","2","1","4","3","0.15","0","0","","","","","","","","https://www.rcmp-grc.gc.ca/ccb-sddc/bank-fail-eng.htm"
"https://www.rcmp-grc.gc.ca/ccaps-spcca/contract-eng.htm","","0","Connection Timeout","Non-Indexable","No Response","","0","0","","0","0","","0","","0","","0","","0","","0","","0","","","","","","","","","0","0","0.0","2","1","6","5","0.25","0","0","","","","","","","","https://www.rcmp-grc.gc.ca/ccaps-spcca/contract-eng.htm"
"https://www.rcmp-grc.gc.ca/en/nl/contact-us","","0","Connection Timeout","Non-Indexable","No Response","","0","0","","0","0","","0","","0","","0","","0","","0","","0","","","","","","","","","0","0","0.0","2","2","1","1","0.05","0","0","","","","","","","","https://www.rcmp-grc.gc.ca/en/nl/contact-us"
"https://www.rcmp-grc.gc.ca/en/disclosure-contracts","text/html; charset=utf-8","200","OK","Indexable","","Disclosure of contracts | Royal Canadian Mounted Police","55","498","","0","0","","0","","0","Disclosure of contracts","23","","0","Language selection","18","Search and menus","16","","","","","","","","","14078","322","15.358385","2","4","11","7","0.36","28","21","","","fbbebdd19bf804fa57f9557eb3b88803","7.135","","","","https://www.rcmp-grc.gc.ca/en/disclosure-contracts"
"https://www.rcmp-grc.gc.ca/mb/cont/index-eng.htm","","0","Connection Timeout","Non-Indexable","No Response","","0","0","","0","0","","0","","0","","0","","0","","0","","0","","","","","","","","","0","0","0.0","2","2","7","7","0.36","0","0","","","","","","","","https://www.rcmp-grc.gc.ca/mb/cont/index-eng.htm"
"https://www.rcmp-grc.gc.ca/cont/index-fra.htm","","0","Connection Timeout","Non-Indexable","No Response","","0","0","","0","0","","0","","0","","0","","0","","0","","0","","","","","","","","","0","0","0.0","2","18","738","736","37.46","0","0","","","","","","","","https://www.rcmp-grc.gc.ca/cont/index-fra.htm"
"https://www.rcmp-grc.gc.ca/en/nt/contact-us","","0","Connection Timeout","Non-Indexable","No Response","","0","0","","0","0","","0","","0","","0","","0","","0","","0","","","","","","","","","0","0","0.0","2","2","1","1","0.05","0","0","","","","","","","","https://www.rcmp-grc.gc.ca/en/nt/contact-us"
"https://www.rcmp-grc.gc.ca/cp-pc/index-eng.htm","","0","Connection Timeout","Non-Indexable","No Response","","0","0","","0","0","","0","","0","","0","","0","","0","","0","","","","","","","","","0","0","0.0","2","1","5","4","0.2","0","0","","","","","","","","https://www.rcmp-grc.gc.ca/cp-pc/index-eng.htm"
"https://www.rcmp-grc.gc.ca/en/a/en/youth-safety","","0","Connection Timeout","Non-Indexable","No Response","","0","0","","0","0","","0","","0","","0","","0","","0","","0","","","","","","","","","0","0","0.0","2","1","1","1","0.05","0","0","","","","","","","","https://www.rcmp-grc.gc.ca/en/a/en/youth-safety"
"https://www.rcmp-grc.gc.ca/en/police-officer-careers","","0","Connection Timeout","Non-Indexable","No Response","","0","0","","0","0","","0","","0","","0","","0","","0","","0","","","","","","","","","0","0","0.0","2","4","10","6","0.31","0","0","","","","","","","","https://www.rcmp-grc.gc.ca/en/police-officer-careers"
"https://www.rcmp-grc.gc.ca/en/auxiliary-program","","0","Connection Timeout","Non-Indexable","No Response","","0","0","","0","0","","0","","0","","0","","0","","0","","0","","","","","","","","","0","0","0.0","2","1","3","2","0.1","0","0","","","","","","","","https://www.rcmp-grc.gc.ca/en/auxiliary-program"
"https://www.rcmp-grc.gc.ca/en/contact-a-recruiter","","0","Connection Timeout","Non-Indexable","No Response","","0","0","","0","0","","0","","0","","0","","0","","0","","0","","","","","","","","","0","0","0.0","2","2","2","2","0.1","0","0","","","","","","","","https://www.rcmp-grc.gc.ca/en/contact-a-recruiter"
"https://www.rcmp-grc.gc.ca/detach/en/d/389","text/html; charset=utf-8","200","OK","Indexable","","Shelburne County detachment - Nova Scotia","41","386","","0","0","","0","","0","Shelburne County detachment Nova Scotia","39","","0","Language selection","18","Search and menus","16","","","","","","","","","15654","275","12.138248","3","1","5","2","0.1","22","17","","","87385a10060075411205d0cd1f006197","0.086","","","","https://www.rcmp-grc.gc.ca/detach/en/d/389"
"https://www.rcmp-grc.gc.ca/en/commissioners-mandate-letter","text/html; charset=utf-8","200","OK","Indexable","","Commissioner's mandate letter | Royal Canadian Mounted Police","61","568","","0","0","","0","","0","Commissioner's mandate letter","29","","0","Language selection","18","Search and menus","16","","","","","","","","","17296","1006","37.817364","2","5","6","3","0.15","19","14","","","45460614e390b6068684dd8fb0a383ff","7.252","","","","https://www.rcmp-grc.gc.ca/en/commissioners-mandate-letter"
"https://www.rcmp-grc.gc.ca/en/gazette/past-issues","text/html; charset=utf-8","200","OK","Indexable","","Past issues | Royal Canadian Mounted Police","43","398","","0","0","","0","","0","Past issues","11","","0","Language selection","18","Search and menus","16","","","","","","","","","23534","350","8.579442","2","1","5","2","0.1","40","36","","","dd28dcc06181ce8d4cafd8d0d59eb097","7.384","","","","https://www.rcmp-grc.gc.ca/en/gazette/past-issues"
"https://www.rcmp-grc.gc.ca/en/gazette/tips-prevent-home-parcel-thefts","text/html; charset=utf-8","200","OK","Indexable","","Tips to prevent home parcel thefts | Royal Canadian Mounted Police","66","597","","0","0","","0","","0","Tips to prevent home parcel thefts","34","","0","Language selection","18","Search and menus","16","","","","","","","","","15142","445","18.101341","2","1","6","3","0.15","22","18","","","dd4f126ca36f817f63b5fe8fc5e43c51","7.434","","","","https://www.rcmp-grc.gc.ca/en/gazette/tips-prevent-home-parcel-thefts"
"https://www.rcmp-grc.gc.ca/en/disclosure-travel-and-hospitality-expenses","text/html; charset=utf-8","200","OK","Indexable","","Disclosure of travel and hospitality expenses | Royal Canadian Mounted Police","77","685","","0","0","","0","","0","Disclosure of travel and hospitality expenses","45","","0","Language selection","18","Search and menus","16","","","","","","","","","14167","330","15.988988","2","3","31","27","1.37","29","22","","","240bb710d4373650c4d6ef4d4a70050b","7.263","","","","https://www.rcmp-grc.gc.ca/en/disclosure-travel-and-hospitality-expenses"
"https://www.rcmp-grc.gc.ca/detach/en/d/329","text/html; charset=utf-8","503","Backend fetch failed","Non-Indexable","Server Error","","0","0","","0","0","","0","","0","","0","","0","","0","","0","","","","","","","","","3872","0","0.0","3","1","2","2","0.1","0","0","","","","3.602","","","","https://www.rcmp-grc.gc.ca/detach/en/d/329"
"https://www.rcmp-grc.gc.ca/en/gazette/two-wheeled-watchers","text/html; charset=utf-8","200","OK","Indexable","","Two-wheeled watchers | Royal Canadian Mounted Police","52","501","","0","0","","0","","0","Two-wheeled watchers","20","","0","Language selection","18","Search and menus","16","","","","","","","","","17359","815","27.930836","2","1","6","3","0.15","21","17","","","b5b56ce176b9bc3ae6293c2ead15b3f0","7.548","","","","https://www.rcmp-grc.gc.ca/en/gazette/two-wheeled-watchers"
"https://www.rcmp-grc.gc.ca/en/dissemination-criminal-record-information-policy","text/html; charset=utf-8","200","OK","Indexable","","Dissemination of Criminal Record Information policy | Royal Canadian Mounted Police","83","747","","0","0","","0","","0","Dissemination of Criminal Record Information policy","51","","0","Language selection","18","Search and menus","16","","","","","","","","","85117","9098","72.27503","2","1","29","3","0.15","42","15","","","46df48acfa6d16476300f57cdea8380","7.543","","","","https://www.rcmp-grc.gc.ca/en/dissemination-criminal-record-information-policy"
"https://www.rcmp-grc.gc.ca/en/wanted/ronald-jeffrey-bax","","0","Connection Timeout","Non-Indexable","No Response","","0","0","","0","0","","0","","0","","0","","0","","0","","0","","","","","","","","","0","0","0.0","2","1","1","1","0.05","0","0","","","","","","","","https://www.rcmp-grc.gc.ca/en/wanted/ronald-jeffrey-bax"
"https://www.rcmp-grc.gc.ca/en/covid-19/update-from-the-corps-sergeant-major","text/html; charset=utf-8","200","OK","Indexable","","Update from the Corps Sergeant Major | Royal Canadian Mounted Police","68","640","","0","0","","0","","0","Update from the Corps Sergeant Major","36","","0","Language selection","18","Search and menus","16","","","","","","","","","19071","1259","38.88714","2","1","7","4","0.2","22","16","","","c552897c06131b4608a7dbcdf548d819","7.474","","","","https://www.rcmp-grc.gc.ca/en/covid-19/update-from-the-corps-sergeant-major"
"https://www.rcmp-grc.gc.ca/en/wanted/john-alan-joseph-tucsok","","0","Connection Timeout","Non-Indexable","No Response","","0","0","","0","0","","0","","0","","0","","0","","0","","0","","","","","","","","","0","0","0.0","2","1","1","1","0.05","0","0","","","","","","","","https://www.rcmp-grc.gc.ca/en/wanted/john-alan-joseph-tucsok"
"https://www.rcmp-grc.gc.ca/en/covid-19/national-covid-19-update-team-may-15-2020","text/html; charset=utf-8","200","OK","Indexable","","National COVID-19 Update – Team RCMP – May 15, 2020 | Royal Canadian Mounted Police","83","816","","0","0","","0","","0","National COVID-19 Update – Team RCMP – May 15, 2020","51","","0","Language selection","18","Search and menus","16","","","","","","","","","16545","949","32.125984","2","1","8","5","0.25","20","15","","","96c603d811400d1380e1cb770a98006e","7.372","","","","https://www.rcmp-grc.gc.ca/en/covid-19/national-covid-19-update-team-may-15-2020"
"https://www.rcmp-grc.gc.ca/fr/covid-19?fe=","text/html; charset=utf-8","200","OK","Indexable","","Maladie à coronavirus (COVID-19) | Gendarmerie royale du Canada","63","598","","0","0","","0","","0","Maladie à coronavirus (COVID-19)","32","","0","Sélection de la langue","22","Recherche et menus","18","","","","","","","","","19642","366","11.029148","2","1","5","2","0.1","35","28","","","e5a4469624f6bed2d4a3f2a0d1fb47dc","7.408","","","","https://www.rcmp-grc.gc.ca/fr/covid-19?fe="
"https://www.rcmp-grc.gc.ca/en/gazette/fentanyl?fent","text/html; charset=utf-8","200","OK","Indexable","","Fentanyl | Royal Canadian Mounted Police","40","371","","0","0","","0","","0","Fentanyl","8","","0","Language selection","18","Search and menus","16","","","","","","","","","17099","795","28.702726","2","1","5","2","0.1","20","16","","","68a6c77984bb43e79fd697d665614fcd","7.825","","","","https://www.rcmp-grc.gc.ca/en/gazette/fentanyl?fent"
"https://www.rcmp-grc.gc.ca/en/disclosure-grant-and-contribution-awards","text/html; charset=utf-8","200","OK","Indexable","","Disclosure of grant and contribution awards | Royal Canadian Mounted Police","75","677","","0","0","","0","","0","Disclosure of grant and contribution awards","43","","0","Language selection","18","Search and menus","16","","","","","","","","","14358","355","16.848923","2","3","16","12","0.61","28","21","","","9f22d6eb2ad15b3c8bce9f72ee07b301","8.114","","","","https://www.rcmp-grc.gc.ca/en/disclosure-grant-and-contribution-awards"
"https://www.rcmp-grc.gc.ca/en/conducting-business-rcmp","text/html; charset=utf-8","200","OK","Indexable","","Conducting business with the RCMP | Royal Canadian Mounted Police","65","614","","0","0","","0","","0","Conducting business with the RCMP","33","","0","Language selection","18","Search and menus","16","","","","","","","","","13117","245","12.092102","2","2","6","2","0.1","19","14","","","1f9ce6ebe27ed8c00a0b47e31b3ba72d","8.163","","","","https://www.rcmp-grc.gc.ca/en/conducting-business-rcmp"
"https://www.rcmp-grc.gc.ca/en/minister-public-safety-rcmp-briefing-binder-november-2019","text/html; charset=utf-8","200","OK","Indexable","","Minister of Public Safety RCMP briefing binder - November 2019 | Royal Canadian Mounted Police","94","862","","0","0","","0","","0","Minister of Public Safety RCMP briefing binder - November 2019","62","","0","Language selection","18","Search and menus","16","","","","","","","","","73675","8253","78.48667","2","3","28","8","0.41","36","14","","","7cb325461fd1b4475e52c7f4adc42eb4","8.254","","","","https://www.rcmp-grc.gc.ca/en/minister-public-safety-rcmp-briefing-binder-november-2019"
"https://www.rcmp-grc.gc.ca/en/n/depot","text/xml; charset=utf-8","200","OK","Indexable","","","0","0","","0","0","","0","","0","","0","","0","","0","","0","","","","","","","","","33325","0","0.0","2","2","1","1","0.05","0","0","","","167c915e9def330a1636d82cacb96876","12.038","","","","https://www.rcmp-grc.gc.ca/en/n/depot"
"https://www.rcmp-grc.gc.ca/detach/en/d/320","text/html; charset=utf-8","503","Backend fetch failed","Non-Indexable","Server Error","","0","0","","0","0","","0","","0","","0","","0","","0","","0","","","","","","","","","3872","0","0.0","3","1","1","1","0.05","0","0","","","","3.6","","","","https://www.rcmp-grc.gc.ca/detach/en/d/320"
"https://www.rcmp-grc.gc.ca/en/news/2020/rcmp-covid-19-update","text/html; charset=utf-8","200","OK","Indexable","","RCMP COVID-19 Update | Royal Canadian Mounted Police","52","522","","0","0","","0","","0","RCMP COVID-19 Update","20","","0","Language selection","18","Search and menus","16","","","","","","","","","13323","305","14.957201","2","1","6","3","0.15","19","14","","","fed03a8d3ee24e18328c0e3e91519fde","8.424","","","","https://www.rcmp-grc.gc.ca/en/news/2020/rcmp-covid-19-update"
"https://www.rcmp-grc.gc.ca/detach/en/d/91","text/html; charset=utf-8","200","OK","Indexable","","Flin Flon detachment - Manitoba","31","281","","0","0","","0","","0","Flin Flon detachment Manitoba","29","","0","Language selection","18","Search and menus","16","","","","","","","","","15506","269","11.821993","2","1","5","2","0.1","22","17","","","430ed7213c3b521e2a1dea58469504a5","8.086","","","","https://www.rcmp-grc.gc.ca/detach/en/d/91"
"https://www.rcmp-grc.gc.ca/en/wanted/liban-abdi-sheikhadem","","0","Connection Timeout","Non-Indexable","No Response","","0","0","","0","0","","0","","0","","0","","0","","0","","0","","","","","","","","","0","0","0.0","2","1","1","1","0.05","0","0","","","","","","","","https://www.rcmp-grc.gc.ca/en/wanted/liban-abdi-sheikhadem"
"https://www.rcmp-grc.gc.ca/en/wanted/ralph-duval","","0","Connection Timeout","Non-Indexable","No Response","","0","0","","0","0","","0","","0","","0","","0","","0","","0","","","","","","","","","0","0","0.0","2","1","1","1","0.05","0","0","","","","","","","","https://www.rcmp-grc.gc.ca/en/wanted/ralph-duval"
"https://www.rcmp-grc.gc.ca/en/fentanyl-drug-labs-awareness-landlords-and-rental-services","text/html; charset=utf-8","200","OK","Indexable","","Fentanyl drug labs: Awareness for landlords and rental services | Royal Canadian Mounted Police","95","854","","0","0","","0","","0","Fentanyl drug labs: Awareness for landlords and rental services","63","","0","Language selection","18","Search and menus","16","","","","","","","","","13235","350","17.535902","2","1","5","2","0.1","19","15","","","a2fdad5c58008b0a1130b9c22fd8b9db","8.783","","","","https://www.rcmp-grc.gc.ca/en/fentanyl-drug-labs-awareness-landlords-and-rental-services"
