"Address","Content","Size (bytes)","IMG Inlinks","Indexability","Indexability Status"
"https://www.drupal.com/sites/default/files/styles/showcase_screenshot/public/Screen%20Shot%202015-07-12%20at%2012.31.19%20PM.png?itok=YPgPjxQL","image/png","119648","1","Indexable",""
"https://www.drupal.com/sites/default/files/styles/showcase_screenshot/public/PGA.png?itok=hy5yWviu","image/png","169960","1","Indexable",""
"https://www.drupal.com/sites/default/files/styles/showcase_screenshot/public/Undergraduate___Graduate_Programs_in_Boston___Bentley_University_0.jpg?itok=qj3jhKKE","image/jpeg","28028","1","Indexable",""
"https://www.drupal.com/sites/default/files/styles/showcase_screenshot/public/georgiagov.png?itok=Su_1LFUE","image/png","140847","1","Indexable",""
"https://www.drupal.com/sites/default/files/styles/showcase_screenshot/public/rotary.png?itok=oGRamzbi","image/png","227456","1","Indexable",""
"https://www.drupal.com/sites/default/files/styles/showcase_screenshot/public/Screen%20Shot%202015-07-12%20at%201.09.31%20PM.png?itok=uHBFBN6O","image/png","189484","1","Indexable",""
"https://www.drupal.com/sites/default/files/styles/showcase_screenshot/public/Screen%20Shot%202015-07-12%20at%2012.28.28%20PM.png?itok=jK4bW6ys","image/png","82048","1","Indexable",""
"https://www.drupal.com/sites/default/files/styles/showcase_screenshot/public/austrailiagov.png?itok=5ynBM6A7","image/png","180702","1","Indexable",""
"https://www.drupal.com/sites/default/files/styles/showcase_screenshot/public/Screen%20Shot%202015-07-12%20at%2012.19.51%20PM.png?itok=YuS-2g6o","image/png","113184","1","Indexable",""
"https://www.drupal.com/sites/default/files/styles/showcase_screenshot/public/MLS.png?itok=eRWLuG1V","image/png","240179","1","Indexable",""
"https://www.drupal.com/sites/default/files/styles/showcase_screenshot/public/ge.png?itok=uu1W0TPl","image/png","186653","1","Indexable",""
"https://www.drupal.com/sites/default/files/styles/showcase_screenshot/public/Screen%20Shot%202015-07-16%20at%2010.59.15%20AM.png?itok=Vc2b9SpT","image/png","57452","1","Indexable",""
"https://www.drupal.com/sites/default/files/styles/showcase_screenshot/public/nygov.png?itok=7fjgdb3b","image/png","209012","1","Indexable",""
"https://www.drupal.com/sites/default/files/styles/showcase_screenshot/public/tesla-screenshot.jpg?itok=EAxDBUh7","image/jpeg","30919","1","Indexable",""
"https://www.drupal.com/sites/default/files/styles/showcase_screenshot/public/Screen%20Shot%202015-07-12%20at%2012.30.11%20PM.png?itok=W6AoJ7Ub","image/png","144240","1","Indexable",""
"https://www.drupal.com/sites/default/files/styles/showcase_screenshot/public/olympusmedical.png?itok=JUrvQX7q","image/png","186555","1","Indexable",""
"https://www.drupal.com/sites/default/files/styles/showcase_screenshot/public/brown.png?itok=RTDhsBC3","image/png","195608","1","Indexable",""
"https://www.drupal.com/sites/default/files/styles/showcase_screenshot/public/Rio_2016.jpg?itok=panp2wZW","image/jpeg","32930","1","Indexable",""
"https://www.drupal.com/sites/default/files/styles/showcase_screenshot/public/BBC_Store.jpg?itok=Xd_TaXyq","image/jpeg","23225","1","Indexable",""
"https://www.drupal.com/sites/default/files/styles/showcase_screenshot/public/Scanse___Affordable_Scanning_LiDAR_for_Everyone.jpg?itok=dP2d26xO","image/jpeg","14042","1","Indexable",""
"https://www.drupal.com/sites/default/files/styles/showcase_screenshot/public/Screen%20Shot%202015-07-16%20at%202.16.38%20PM_0.png?itok=JYY8D-L8","image/png","237529","1","Indexable",""
"https://www.drupal.com/sites/default/files/styles/showcase_screenshot/public/The_Carlyle_Group___Homepage.jpg?itok=0xCSMjxK","image/jpeg","25321","1","Indexable",""
"https://www.drupal.com/sites/default/files/styles/showcase_screenshot/public/Screen%20Shot%202015-07-16%20at%2011.55.58%20AM.png?itok=rvImIESw","image/png","169449","1","Indexable",""
"https://www.drupal.com/sites/default/files/styles/showcase_screenshot/public/Screen%20Shot%202015-07-16%20at%202.18.50%20PM.png?itok=kBy_wSDo","image/png","247200","1","Indexable",""
"https://www.drupal.com/sites/default/files/styles/showcase_screenshot/public/Screen%20Shot%202015-07-16%20at%2011.57.21%20AM.png?itok=Ki3t9j3q","image/png","156938","1","Indexable",""
"https://www.drupal.com/sites/default/files/styles/showcase_screenshot/public/pfizer.png?itok=WG_srOhK","image/png","71847","1","Indexable",""
"https://www.drupal.com/sites/default/files/styles/showcase_screenshot/public/Screen%20Shot%202015-07-16%20at%202.15.42%20PM.png?itok=eTglBK8U","image/png","262883","1","Indexable",""
"https://www.drupal.com/sites/default/files/styles/showcase_screenshot/public/Screen%20Shot%202015-07-16%20at%2010.50.32%20AM.png?itok=1cFcRX9E","image/png","178409","1","Indexable",""
"https://www.drupal.com/sites/default/files/styles/showcase_screenshot/public/Screen%20Shot%202015-07-16%20at%202.32.02%20PM.png?itok=GtRjNUj7","image/png","113224","1","Indexable",""
"https://www.drupal.com/sites/default/files/styles/showcase_screenshot/public/Screen%20Shot%202015-07-16%20at%2010.42.49%20AM.png?itok=8cSrE9Tv","image/png","122072","1","Indexable",""
"https://www.drupal.com/sites/default/files/styles/showcase_screenshot/public/Screen%20Shot%202015-07-16%20at%2010.44.49%20AM.png?itok=TxuqLtC2","image/png","126647","1","Indexable",""
"https://www.drupal.com/sites/default/files/styles/showcase_screenshot/public/Screen%20Shot%202015-07-16%20at%2012.02.40%20PM.png?itok=zwqY6u0c","image/png","224965","1","Indexable",""
"https://www.drupal.com/sites/default/files/styles/showcase_screenshot/public/Oregon_State_University___Oregon_State_University.jpg?itok=q3V-tbgG","image/jpeg","27144","1","Indexable",""
